action_uid	circuit	action_scheme	mode_stack	h_patterns	m_patterns	repeat_measurement_count	source_candidate_uids	source_stages	outcome_conflict	outcome_conflict_fields
b22:HMF:h98:m105	b22	HMF	H64-M16-F4	98	105	1	b22:hmf_refine:H64-M16-F4:204	hmf_refine	false	
b22:HMF:h98:m106	b22	HMF	H64-M16-F4	98	106	1	b22:hmf_refine:H64-M16-F4:205	hmf_refine	false	
b22:HMF:h98:m107	b22	HMF	H64-M16-F4	98	107	1	b22:hmf_refine:H64-M16-F4:206	hmf_refine	false	
b22:HMF:h99:m101	b22	HMF	H64-M16-F4	99	101	1	b22:hmf_refine:H64-M16-F4:175	hmf_refine	false	
b22:HMF:h99:m102	b22	HMF	H64-M16-F4	99	102	1	b22:hmf_refine:H64-M16-F4:191	hmf_refine	false	
b22:HMF:h99:m104	b22	HMF	H64-M16-F4	99	104	1	b22:hmf_refine:H64-M16-F4:183	hmf_refine	false	
b22:HMF:h99:m105	b22	HMF	H64-M16-F4	99	105	1	b22:hmf_refine:H64-M16-F4:199	hmf_refine	false	
b22:HMF:h99:m106	b22	HMF	H64-M16-F4	99	106	1	b22:hmf_refine:H64-M16-F4:192	hmf_refine	false	
b22:HMF:h99:m107	b22	HMF	H64-M16-F4	99	107	1	b22:hmf_refine:H64-M16-F4:200	hmf_refine	false	
b22:HMF:h99:m108	b22	HMF	H64-M16-F4	99	108	1	b22:hmf_refine:H64-M16-F4:169	hmf_refine	false	
b22:HMF:h99:m111	b22	HMF	H64-M16-F4	99	111	1	b22:hmf_refine:H64-M16-F4:220	hmf_refine	false	
b22:HMF:h99:m112	b22	HMF	H64-M16-F4	99	112	1	b22:hmf_refine:H64-M16-F4:184	hmf_refine	false	
b22:HMF:h99:m115	b22	HMF	H64-M16-F4	99	115	1	b22:hmf_refine:H64-M16-F4:176	hmf_refine	false	
b22:HMF:h99:m96	b22	HMF	H64-M16-F4	99	96	1	b22:hmf_refine:H64-M16-F4:219	hmf_refine	false	
spi:HF:h1	spi	HF	H64-F4	1		1	spi:hf_coarse:H64-F4:1	hf_coarse	false	
spi:HF:h106	spi	HF	H64-F4	106		1	spi:hf_coarse:H64-F4:10	hf_coarse	false	
spi:HF:h118	spi	HF	H64-F4	118		1	spi:hf_coarse:H64-F4:11	hf_coarse	false	
spi:HF:h12	spi	HF	H64-F4	12		1	spi:hf_coarse:H64-F4:2	hf_coarse	false	
spi:HF:h129	spi	HF	H64-F4	129		1	spi:hf_coarse:H64-F4:12	hf_coarse	false	
spi:HF:h141	spi	HF	H64-F4	141		1	spi:hf_coarse:H64-F4:13	hf_coarse	false	
spi:HF:h149	spi	HF	H64-F4	149		1	spi:hf_refine:H64-F4:45	hf_refine	false	
spi:HF:h153	spi	HF	H64-F4	153		2	spi:hf_coarse:H64-F4:14|spi:hf_refine:H64-F4:34	hf_coarse|hf_refine	false	
spi:HF:h154	spi	HF	H64-F4	154		1	spi:hf_refine:H64-F4:46	hf_refine	false	
spi:HF:h156	spi	HF	H64-F4	156		1	spi:hf_refine:H64-F4:39	hf_refine	false	
spi:HF:h157	spi	HF	H64-F4	157		1	spi:hf_refine:H64-F4:41	hf_refine	false	
spi:HF:h158	spi	HF	H64-F4	158		1	spi:hf_refine:H64-F4:43	hf_refine	false	
spi:HF:h159	spi	HF	H64-F4	159		1	spi:hf_refine:H64-F4:37	hf_refine	false	
spi:HF:h160	spi	HF	H64-F4	160		1	spi:hf_refine:H64-F4:44	hf_refine	false	
spi:HF:h161	spi	HF	H64-F4	161		1	spi:hf_refine:H64-F4:42	hf_refine	false	
spi:HF:h162	spi	HF	H64-F4	162		1	spi:hf_refine:H64-F4:40	hf_refine	false	
spi:HF:h164	spi	HF	H64-F4	164		1	spi:hf_refine:H64-F4:47	hf_refine	false	
spi:HF:h165	spi	HF	H64-F4	165		2	spi:hf_coarse:H64-F4:15|spi:hf_refine:H64-F4:35	hf_coarse|hf_refine	false	
spi:HF:h169	spi	HF	H64-F4	169		1	spi:hf_refine:H64-F4:48	hf_refine	false	
spi:HF:h171	spi	HF	H64-F4	171		1	spi:hf_refine:H64-F4:38	hf_refine	false	
spi:HF:h176	spi	HF	H64-F4	176		2	spi:hf_coarse:H64-F4:16|spi:hf_refine:H64-F4:22	hf_coarse|hf_refine	false	
spi:HF:h177	spi	HF	H64-F4	177		1	spi:hf_refine:H64-F4:36	hf_refine	false	
spi:HF:h184	spi	HF	H64-F4	184		1	spi:hf_refine:H64-F4:30	hf_refine	false	
spi:HF:h188	spi	HF	H64-F4	188		2	spi:hf_coarse:H64-F4:17|spi:hf_refine:H64-F4:9	hf_coarse|hf_refine	false	
spi:HF:h189	spi	HF	H64-F4	189		1	spi:hf_refine:H64-F4:31	hf_refine	false	
spi:HF:h191	spi	HF	H64-F4	191		1	spi:hf_refine:H64-F4:24	hf_refine	false	
spi:HF:h192	spi	HF	H64-F4	192		1	spi:hf_refine:H64-F4:26	hf_refine	false	
spi:HF:h193	spi	HF	H64-F4	193		1	spi:hf_refine:H64-F4:28	hf_refine	false	
spi:HF:h194	spi	HF	H64-F4	194		1	spi:hf_refine:H64-F4:23	hf_refine	false	
spi:HF:h195	spi	HF	H64-F4	195		1	spi:hf_refine:H64-F4:29	hf_refine	false	
spi:HF:h196	spi	HF	H64-F4	196		1	spi:hf_refine:H64-F4:27	hf_refine	false	
spi:HF:h197	spi	HF	H64-F4	197		1	spi:hf_refine:H64-F4:25	hf_refine	false	
spi:HF:h199	spi	HF	H64-F4	199		1	spi:hf_refine:H64-F4:32	hf_refine	false	
spi:HF:h200	spi	HF	H64-F4	200		2	spi:hf_coarse:H64-F4:18|spi:hf_refine:H64-F4:10	hf_coarse|hf_refine	false	
spi:HF:h204	spi	HF	H64-F4	204		1	spi:hf_refine:H64-F4:33	hf_refine	false	
spi:HF:h206	spi	HF	H64-F4	206		1	spi:hf_refine:H64-F4:12	hf_refine	false	
spi:HF:h208	spi	HF	H64-F4	208		1	spi:hf_refine:H64-F4:20	hf_refine	false	
spi:HF:h211	spi	HF	H64-F4	211		1	spi:hf_refine:H64-F4:8	hf_refine	false	
spi:HF:h212	spi	HF	H64-F4	212		2	spi:hf_coarse:H64-F4:19|spi:hf_refine:H64-F4:11	hf_coarse|hf_refine	false	
spi:HF:h213	spi	HF	H64-F4	213		1	spi:hf_refine:H64-F4:21	hf_refine	false	
spi:HF:h215	spi	HF	H64-F4	215		1	spi:hf_refine:H64-F4:14	hf_refine	false	
spi:HF:h216	spi	HF	H64-F4	216		1	spi:hf_refine:H64-F4:16	hf_refine	false	
spi:HF:h217	spi	HF	H64-F4	217		1	spi:hf_refine:H64-F4:18	hf_refine	false	
spi:HF:h218	spi	HF	H64-F4	218		1	spi:hf_refine:H64-F4:13	hf_refine	false	
spi:HF:h219	spi	HF	H64-F4	219		1	spi:hf_refine:H64-F4:19	hf_refine	false	
spi:HF:h220	spi	HF	H64-F4	220		1	spi:hf_refine:H64-F4:17	hf_refine	false	
spi:HF:h221	spi	HF	H64-F4	221		1	spi:hf_refine:H64-F4:15	hf_refine	false	
spi:HF:h223	spi	HF	H64-F4	223		2	spi:hf_coarse:H64-F4:20|spi:hf_refine:H64-F4:1	hf_coarse|hf_refine	false	
spi:HF:h228	spi	HF	H64-F4	228		1	spi:hf_refine:H64-F4:7	hf_refine	false	
spi:HF:h229	spi	HF	H64-F4	229		1	spi:hf_refine:H64-F4:3	hf_refine	false	
spi:HF:h232	spi	HF	H64-F4	232		1	spi:hf_refine:H64-F4:4	hf_refine	false	
spi:HF:h233	spi	HF	H64-F4	233		1	spi:hf_refine:H64-F4:5	hf_refine	false	
spi:HF:h234	spi	HF	H64-F4	234		1	spi:hf_refine:H64-F4:6	hf_refine	false	
spi:HF:h235	spi	HF	H64-F4	235		2	spi:hf_coarse:H64-F4:21|spi:hf_refine:H64-F4:2	hf_coarse|hf_refine	false	
spi:HF:h24	spi	HF	H64-F4	24		1	spi:hf_coarse:H64-F4:3	hf_coarse	false	
spi:HF:h35	spi	HF	H64-F4	35		1	spi:hf_coarse:H64-F4:4	hf_coarse	false	
spi:HF:h47	spi	HF	H64-F4	47		1	spi:hf_coarse:H64-F4:5	hf_coarse	false	
spi:HF:h59	spi	HF	H64-F4	59		1	spi:hf_coarse:H64-F4:6	hf_coarse	false	
spi:HF:h71	spi	HF	H64-F4	71		1	spi:hf_coarse:H64-F4:7	hf_coarse	false	
spi:HF:h82	spi	HF	H64-F4	82		1	spi:hf_coarse:H64-F4:8	hf_coarse	false	
spi:HF:h94	spi	HF	H64-F4	94		1	spi:hf_coarse:H64-F4:9	hf_coarse	false	
spi:HMF:h1:m1	spi	HMF	H64-M16-F4	1	1	1	spi:hmf_coarse:H64-M16-F4:1	hmf_coarse	false	
spi:HMF:h1:m102	spi	HMF	H64-M16-F4	1	102	1	spi:hmf_coarse:H64-M16-F4:8	hmf_coarse	false	
spi:HMF:h1:m116	spi	HMF	H64-M16-F4	1	116	1	spi:hmf_coarse:H64-M16-F4:9	hmf_coarse	false	
spi:HMF:h1:m131	spi	HMF	H64-M16-F4	1	131	1	spi:hmf_coarse:H64-M16-F4:10	hmf_coarse	false	
spi:HMF:h1:m145	spi	HMF	H64-M16-F4	1	145	1	spi:hmf_coarse:H64-M16-F4:11	hmf_coarse	false	
spi:HMF:h1:m15	spi	HMF	H64-M16-F4	1	15	1	spi:hmf_coarse:H64-M16-F4:2	hmf_coarse	false	
spi:HMF:h1:m160	spi	HMF	H64-M16-F4	1	160	1	spi:hmf_coarse:H64-M16-F4:12	hmf_coarse	false	
spi:HMF:h1:m174	spi	HMF	H64-M16-F4	1	174	1	spi:hmf_coarse:H64-M16-F4:13	hmf_coarse	false	
spi:HMF:h1:m189	spi	HMF	H64-M16-F4	1	189	1	spi:hmf_coarse:H64-M16-F4:14	hmf_coarse	false	
spi:HMF:h1:m203	spi	HMF	H64-M16-F4	1	203	1	spi:hmf_coarse:H64-M16-F4:15	hmf_coarse	false	
spi:HMF:h1:m218	spi	HMF	H64-M16-F4	1	218	1	spi:hmf_coarse:H64-M16-F4:16	hmf_coarse	false	
spi:HMF:h1:m232	spi	HMF	H64-M16-F4	1	232	1	spi:hmf_coarse:H64-M16-F4:17	hmf_coarse	false	
spi:HMF:h1:m247	spi	HMF	H64-M16-F4	1	247	1	spi:hmf_coarse:H64-M16-F4:18	hmf_coarse	false	
spi:HMF:h1:m261	spi	HMF	H64-M16-F4	1	261	1	spi:hmf_coarse:H64-M16-F4:19	hmf_coarse	false	
spi:HMF:h1:m276	spi	HMF	H64-M16-F4	1	276	1	spi:hmf_coarse:H64-M16-F4:20	hmf_coarse	false	
spi:HMF:h1:m29	spi	HMF	H64-M16-F4	1	29	1	spi:hmf_coarse:H64-M16-F4:3	hmf_coarse	false	
spi:HMF:h1:m290	spi	HMF	H64-M16-F4	1	290	1	spi:hmf_coarse:H64-M16-F4:21	hmf_coarse	false	
spi:HMF:h1:m44	spi	HMF	H64-M16-F4	1	44	1	spi:hmf_coarse:H64-M16-F4:4	hmf_coarse	false	
spi:HMF:h1:m58	spi	HMF	H64-M16-F4	1	58	1	spi:hmf_coarse:H64-M16-F4:5	hmf_coarse	false	
spi:HMF:h1:m73	spi	HMF	H64-M16-F4	1	73	1	spi:hmf_coarse:H64-M16-F4:6	hmf_coarse	false	
spi:HMF:h1:m87	spi	HMF	H64-M16-F4	1	87	1	spi:hmf_coarse:H64-M16-F4:7	hmf_coarse	false	
spi:HMF:h106:m1	spi	HMF	H64-M16-F4	106	1	1	spi:hmf_coarse:H64-M16-F4:190	hmf_coarse	false	
spi:HMF:h106:m107	spi	HMF	H64-M16-F4	106	107	1	spi:hmf_coarse:H64-M16-F4:200	hmf_coarse	false	
spi:HMF:h106:m11	spi	HMF	H64-M16-F4	106	11	1	spi:hmf_coarse:H64-M16-F4:191	hmf_coarse	false	
spi:HMF:h106:m118	spi	HMF	H64-M16-F4	106	118	1	spi:hmf_coarse:H64-M16-F4:201	hmf_coarse	false	
spi:HMF:h106:m128	spi	HMF	H64-M16-F4	106	128	1	spi:hmf_coarse:H64-M16-F4:202	hmf_coarse	false	
spi:HMF:h106:m139	spi	HMF	H64-M16-F4	106	139	1	spi:hmf_coarse:H64-M16-F4:203	hmf_coarse	false	
spi:HMF:h106:m150	spi	HMF	H64-M16-F4	106	150	1	spi:hmf_coarse:H64-M16-F4:204	hmf_coarse	false	
spi:HMF:h106:m161	spi	HMF	H64-M16-F4	106	161	1	spi:hmf_coarse:H64-M16-F4:205	hmf_coarse	false	
spi:HMF:h106:m171	spi	HMF	H64-M16-F4	106	171	1	spi:hmf_coarse:H64-M16-F4:206	hmf_coarse	false	
spi:HMF:h106:m182	spi	HMF	H64-M16-F4	106	182	1	spi:hmf_coarse:H64-M16-F4:207	hmf_coarse	false	
spi:HMF:h106:m193	spi	HMF	H64-M16-F4	106	193	1	spi:hmf_coarse:H64-M16-F4:208	hmf_coarse	false	
spi:HMF:h106:m203	spi	HMF	H64-M16-F4	106	203	1	spi:hmf_coarse:H64-M16-F4:209	hmf_coarse	false	
spi:HMF:h106:m21	spi	HMF	H64-M16-F4	106	21	1	spi:hmf_coarse:H64-M16-F4:192	hmf_coarse	false	
spi:HMF:h106:m214	spi	HMF	H64-M16-F4	106	214	1	spi:hmf_coarse:H64-M16-F4:210	hmf_coarse	false	
spi:HMF:h106:m32	spi	HMF	H64-M16-F4	106	32	1	spi:hmf_coarse:H64-M16-F4:193	hmf_coarse	false	
spi:HMF:h106:m43	spi	HMF	H64-M16-F4	106	43	1	spi:hmf_coarse:H64-M16-F4:194	hmf_coarse	false	
spi:HMF:h106:m54	spi	HMF	H64-M16-F4	106	54	1	spi:hmf_coarse:H64-M16-F4:195	hmf_coarse	false	
spi:HMF:h106:m64	spi	HMF	H64-M16-F4	106	64	1	spi:hmf_coarse:H64-M16-F4:196	hmf_coarse	false	
spi:HMF:h106:m75	spi	HMF	H64-M16-F4	106	75	1	spi:hmf_coarse:H64-M16-F4:197	hmf_coarse	false	
spi:HMF:h106:m86	spi	HMF	H64-M16-F4	106	86	1	spi:hmf_coarse:H64-M16-F4:198	hmf_coarse	false	
spi:HMF:h106:m96	spi	HMF	H64-M16-F4	106	96	1	spi:hmf_coarse:H64-M16-F4:199	hmf_coarse	false	
spi:HMF:h118:m1	spi	HMF	H64-M16-F4	118	1	1	spi:hmf_coarse:H64-M16-F4:211	hmf_coarse	false	
spi:HMF:h118:m10	spi	HMF	H64-M16-F4	118	10	1	spi:hmf_coarse:H64-M16-F4:212	hmf_coarse	false	
spi:HMF:h118:m103	spi	HMF	H64-M16-F4	118	103	1	spi:hmf_coarse:H64-M16-F4:221	hmf_coarse	false	
spi:HMF:h118:m113	spi	HMF	H64-M16-F4	118	113	1	spi:hmf_coarse:H64-M16-F4:222	hmf_coarse	false	
spi:HMF:h118:m123	spi	HMF	H64-M16-F4	118	123	1	spi:hmf_coarse:H64-M16-F4:223	hmf_coarse	false	
spi:HMF:h118:m133	spi	HMF	H64-M16-F4	118	133	1	spi:hmf_coarse:H64-M16-F4:224	hmf_coarse	false	
spi:HMF:h118:m144	spi	HMF	H64-M16-F4	118	144	1	spi:hmf_coarse:H64-M16-F4:225	hmf_coarse	false	
spi:HMF:h118:m154	spi	HMF	H64-M16-F4	118	154	1	spi:hmf_coarse:H64-M16-F4:226	hmf_coarse	false	
spi:HMF:h118:m164	spi	HMF	H64-M16-F4	118	164	1	spi:hmf_coarse:H64-M16-F4:227	hmf_coarse	false	
spi:HMF:h118:m174	spi	HMF	H64-M16-F4	118	174	1	spi:hmf_coarse:H64-M16-F4:228	hmf_coarse	false	
spi:HMF:h118:m185	spi	HMF	H64-M16-F4	118	185	1	spi:hmf_coarse:H64-M16-F4:229	hmf_coarse	false	
spi:HMF:h118:m195	spi	HMF	H64-M16-F4	118	195	1	spi:hmf_coarse:H64-M16-F4:230	hmf_coarse	false	
spi:HMF:h118:m205	spi	HMF	H64-M16-F4	118	205	1	spi:hmf_coarse:H64-M16-F4:231	hmf_coarse	false	
spi:HMF:h118:m21	spi	HMF	H64-M16-F4	118	21	1	spi:hmf_coarse:H64-M16-F4:213	hmf_coarse	false	
spi:HMF:h118:m31	spi	HMF	H64-M16-F4	118	31	1	spi:hmf_coarse:H64-M16-F4:214	hmf_coarse	false	
spi:HMF:h118:m41	spi	HMF	H64-M16-F4	118	41	1	spi:hmf_coarse:H64-M16-F4:215	hmf_coarse	false	
spi:HMF:h118:m51	spi	HMF	H64-M16-F4	118	51	1	spi:hmf_coarse:H64-M16-F4:216	hmf_coarse	false	
spi:HMF:h118:m62	spi	HMF	H64-M16-F4	118	62	1	spi:hmf_coarse:H64-M16-F4:217	hmf_coarse	false	
spi:HMF:h118:m72	spi	HMF	H64-M16-F4	118	72	1	spi:hmf_coarse:H64-M16-F4:218	hmf_coarse	false	
spi:HMF:h118:m82	spi	HMF	H64-M16-F4	118	82	1	spi:hmf_coarse:H64-M16-F4:219	hmf_coarse	false	
spi:HMF:h118:m92	spi	HMF	H64-M16-F4	118	92	1	spi:hmf_coarse:H64-M16-F4:220	hmf_coarse	false	
spi:HMF:h12:m1	spi	HMF	H64-M16-F4	12	1	1	spi:hmf_coarse:H64-M16-F4:22	hmf_coarse	false	
spi:HMF:h12:m111	spi	HMF	H64-M16-F4	12	111	1	spi:hmf_coarse:H64-M16-F4:30	hmf_coarse	false	
spi:HMF:h12:m125	spi	HMF	H64-M16-F4	12	125	1	spi:hmf_coarse:H64-M16-F4:31	hmf_coarse	false	
spi:HMF:h12:m139	spi	HMF	H64-M16-F4	12	139	1	spi:hmf_coarse:H64-M16-F4:32	hmf_coarse	false	
spi:HMF:h12:m14	spi	HMF	H64-M16-F4	12	14	1	spi:hmf_coarse:H64-M16-F4:23	hmf_coarse	false	
spi:HMF:h12:m153	spi	HMF	H64-M16-F4	12	153	1	spi:hmf_coarse:H64-M16-F4:33	hmf_coarse	false	
spi:HMF:h12:m167	spi	HMF	H64-M16-F4	12	167	1	spi:hmf_coarse:H64-M16-F4:34	hmf_coarse	false	
spi:HMF:h12:m181	spi	HMF	H64-M16-F4	12	181	1	spi:hmf_coarse:H64-M16-F4:35	hmf_coarse	false	
spi:HMF:h12:m195	spi	HMF	H64-M16-F4	12	195	1	spi:hmf_coarse:H64-M16-F4:36	hmf_coarse	false	
spi:HMF:h12:m209	spi	HMF	H64-M16-F4	12	209	1	spi:hmf_coarse:H64-M16-F4:37	hmf_coarse	false	
spi:HMF:h12:m222	spi	HMF	H64-M16-F4	12	222	1	spi:hmf_coarse:H64-M16-F4:38	hmf_coarse	false	
spi:HMF:h12:m236	spi	HMF	H64-M16-F4	12	236	1	spi:hmf_coarse:H64-M16-F4:39	hmf_coarse	false	
spi:HMF:h12:m250	spi	HMF	H64-M16-F4	12	250	1	spi:hmf_coarse:H64-M16-F4:40	hmf_coarse	false	
spi:HMF:h12:m264	spi	HMF	H64-M16-F4	12	264	1	spi:hmf_coarse:H64-M16-F4:41	hmf_coarse	false	
spi:HMF:h12:m278	spi	HMF	H64-M16-F4	12	278	1	spi:hmf_coarse:H64-M16-F4:42	hmf_coarse	false	
spi:HMF:h12:m28	spi	HMF	H64-M16-F4	12	28	1	spi:hmf_coarse:H64-M16-F4:24	hmf_coarse	false	
spi:HMF:h12:m42	spi	HMF	H64-M16-F4	12	42	1	spi:hmf_coarse:H64-M16-F4:25	hmf_coarse	false	
spi:HMF:h12:m56	spi	HMF	H64-M16-F4	12	56	1	spi:hmf_coarse:H64-M16-F4:26	hmf_coarse	false	
spi:HMF:h12:m70	spi	HMF	H64-M16-F4	12	70	1	spi:hmf_coarse:H64-M16-F4:27	hmf_coarse	false	
spi:HMF:h12:m83	spi	HMF	H64-M16-F4	12	83	1	spi:hmf_coarse:H64-M16-F4:28	hmf_coarse	false	
spi:HMF:h12:m97	spi	HMF	H64-M16-F4	12	97	1	spi:hmf_coarse:H64-M16-F4:29	hmf_coarse	false	
spi:HMF:h129:m1	spi	HMF	H64-M16-F4	129	1	1	spi:hmf_coarse:H64-M16-F4:232	hmf_coarse	false	
spi:HMF:h129:m10	spi	HMF	H64-M16-F4	129	10	1	spi:hmf_coarse:H64-M16-F4:233	hmf_coarse	false	
spi:HMF:h129:m109	spi	HMF	H64-M16-F4	129	109	1	spi:hmf_coarse:H64-M16-F4:243	hmf_coarse	false	
spi:HMF:h129:m119	spi	HMF	H64-M16-F4	129	119	1	spi:hmf_coarse:H64-M16-F4:244	hmf_coarse	false	
spi:HMF:h129:m129	spi	HMF	H64-M16-F4	129	129	1	spi:hmf_coarse:H64-M16-F4:245	hmf_coarse	false	
spi:HMF:h129:m139	spi	HMF	H64-M16-F4	129	139	1	spi:hmf_coarse:H64-M16-F4:246	hmf_coarse	false	
spi:HMF:h129:m149	spi	HMF	H64-M16-F4	129	149	1	spi:hmf_coarse:H64-M16-F4:247	hmf_coarse	false	
spi:HMF:h129:m158	spi	HMF	H64-M16-F4	129	158	1	spi:hmf_coarse:H64-M16-F4:248	hmf_coarse	false	
spi:HMF:h129:m168	spi	HMF	H64-M16-F4	129	168	1	spi:hmf_coarse:H64-M16-F4:249	hmf_coarse	false	
spi:HMF:h129:m178	spi	HMF	H64-M16-F4	129	178	1	spi:hmf_coarse:H64-M16-F4:250	hmf_coarse	false	
spi:HMF:h129:m188	spi	HMF	H64-M16-F4	129	188	1	spi:hmf_coarse:H64-M16-F4:251	hmf_coarse	false	
spi:HMF:h129:m198	spi	HMF	H64-M16-F4	129	198	1	spi:hmf_coarse:H64-M16-F4:252	hmf_coarse	false	
spi:HMF:h129:m20	spi	HMF	H64-M16-F4	129	20	1	spi:hmf_coarse:H64-M16-F4:234	hmf_coarse	false	
spi:HMF:h129:m30	spi	HMF	H64-M16-F4	129	30	1	spi:hmf_coarse:H64-M16-F4:235	hmf_coarse	false	
spi:HMF:h129:m40	spi	HMF	H64-M16-F4	129	40	1	spi:hmf_coarse:H64-M16-F4:236	hmf_coarse	false	
spi:HMF:h129:m50	spi	HMF	H64-M16-F4	129	50	1	spi:hmf_coarse:H64-M16-F4:237	hmf_coarse	false	
spi:HMF:h129:m59	spi	HMF	H64-M16-F4	129	59	1	spi:hmf_coarse:H64-M16-F4:238	hmf_coarse	false	
spi:HMF:h129:m69	spi	HMF	H64-M16-F4	129	69	1	spi:hmf_coarse:H64-M16-F4:239	hmf_coarse	false	
spi:HMF:h129:m79	spi	HMF	H64-M16-F4	129	79	1	spi:hmf_coarse:H64-M16-F4:240	hmf_coarse	false	
spi:HMF:h129:m89	spi	HMF	H64-M16-F4	129	89	1	spi:hmf_coarse:H64-M16-F4:241	hmf_coarse	false	
spi:HMF:h129:m99	spi	HMF	H64-M16-F4	129	99	1	spi:hmf_coarse:H64-M16-F4:242	hmf_coarse	false	
spi:HMF:h141:m1	spi	HMF	H64-M16-F4	141	1	1	spi:hmf_coarse:H64-M16-F4:253	hmf_coarse	false	
spi:HMF:h141:m10	spi	HMF	H64-M16-F4	141	10	1	spi:hmf_coarse:H64-M16-F4:254	hmf_coarse	false	
spi:HMF:h141:m105	spi	HMF	H64-M16-F4	141	105	1	spi:hmf_coarse:H64-M16-F4:264	hmf_coarse	false	
spi:HMF:h141:m115	spi	HMF	H64-M16-F4	141	115	1	spi:hmf_coarse:H64-M16-F4:265	hmf_coarse	false	
spi:HMF:h141:m124	spi	HMF	H64-M16-F4	141	124	1	spi:hmf_coarse:H64-M16-F4:266	hmf_coarse	false	
spi:HMF:h141:m134	spi	HMF	H64-M16-F4	141	134	1	spi:hmf_coarse:H64-M16-F4:267	hmf_coarse	false	
spi:HMF:h141:m142	spi	HMF	H64-M16-F4	141	142	1	spi:hmf_coarse:H64-M16-F4:268	hmf_coarse	false	
spi:HMF:h141:m152	spi	HMF	H64-M16-F4	141	152	1	spi:hmf_coarse:H64-M16-F4:269	hmf_coarse	false	
spi:HMF:h141:m162	spi	HMF	H64-M16-F4	141	162	1	spi:hmf_coarse:H64-M16-F4:270	hmf_coarse	false	
spi:HMF:h141:m172	spi	HMF	H64-M16-F4	141	172	1	spi:hmf_coarse:H64-M16-F4:271	hmf_coarse	false	
spi:HMF:h141:m181	spi	HMF	H64-M16-F4	141	181	1	spi:hmf_coarse:H64-M16-F4:272	hmf_coarse	false	
spi:HMF:h141:m19	spi	HMF	H64-M16-F4	141	19	1	spi:hmf_coarse:H64-M16-F4:255	hmf_coarse	false	
spi:HMF:h141:m191	spi	HMF	H64-M16-F4	141	191	1	spi:hmf_coarse:H64-M16-F4:273	hmf_coarse	false	
spi:HMF:h141:m29	spi	HMF	H64-M16-F4	141	29	1	spi:hmf_coarse:H64-M16-F4:256	hmf_coarse	false	
spi:HMF:h141:m38	spi	HMF	H64-M16-F4	141	38	1	spi:hmf_coarse:H64-M16-F4:257	hmf_coarse	false	
spi:HMF:h141:m48	spi	HMF	H64-M16-F4	141	48	1	spi:hmf_coarse:H64-M16-F4:258	hmf_coarse	false	
spi:HMF:h141:m57	spi	HMF	H64-M16-F4	141	57	1	spi:hmf_coarse:H64-M16-F4:259	hmf_coarse	false	
spi:HMF:h141:m67	spi	HMF	H64-M16-F4	141	67	1	spi:hmf_coarse:H64-M16-F4:260	hmf_coarse	false	
spi:HMF:h141:m76	spi	HMF	H64-M16-F4	141	76	1	spi:hmf_coarse:H64-M16-F4:261	hmf_coarse	false	
spi:HMF:h141:m86	spi	HMF	H64-M16-F4	141	86	1	spi:hmf_coarse:H64-M16-F4:262	hmf_coarse	false	
spi:HMF:h141:m96	spi	HMF	H64-M16-F4	141	96	1	spi:hmf_coarse:H64-M16-F4:263	hmf_coarse	false	
spi:HMF:h153:m1	spi	HMF	H64-M16-F4	153	1	1	spi:hmf_coarse:H64-M16-F4:274	hmf_coarse	false	
spi:HMF:h153:m105	spi	HMF	H64-M16-F4	153	105	1	spi:hmf_coarse:H64-M16-F4:286	hmf_coarse	false	
spi:HMF:h153:m113	spi	HMF	H64-M16-F4	153	113	1	spi:hmf_coarse:H64-M16-F4:287	hmf_coarse	false	
spi:HMF:h153:m122	spi	HMF	H64-M16-F4	153	122	1	spi:hmf_coarse:H64-M16-F4:288	hmf_coarse	false	
spi:HMF:h153:m131	spi	HMF	H64-M16-F4	153	131	1	spi:hmf_coarse:H64-M16-F4:289	hmf_coarse	false	
spi:HMF:h153:m143	spi	HMF	H64-M16-F4	153	143	1	spi:hmf_coarse:H64-M16-F4:290	hmf_coarse	false	
spi:HMF:h153:m152	spi	HMF	H64-M16-F4	153	152	1	spi:hmf_coarse:H64-M16-F4:291	hmf_coarse	false	
spi:HMF:h153:m161	spi	HMF	H64-M16-F4	153	161	1	spi:hmf_coarse:H64-M16-F4:292	hmf_coarse	false	
spi:HMF:h153:m170	spi	HMF	H64-M16-F4	153	170	1	spi:hmf_coarse:H64-M16-F4:293	hmf_coarse	false	
spi:HMF:h153:m179	spi	HMF	H64-M16-F4	153	179	1	spi:hmf_coarse:H64-M16-F4:294	hmf_coarse	false	
spi:HMF:h153:m18	spi	HMF	H64-M16-F4	153	18	1	spi:hmf_coarse:H64-M16-F4:276	hmf_coarse	false	
spi:HMF:h153:m27	spi	HMF	H64-M16-F4	153	27	1	spi:hmf_coarse:H64-M16-F4:277	hmf_coarse	false	
spi:HMF:h153:m36	spi	HMF	H64-M16-F4	153	36	1	spi:hmf_coarse:H64-M16-F4:278	hmf_coarse	false	
spi:HMF:h153:m45	spi	HMF	H64-M16-F4	153	45	1	spi:hmf_coarse:H64-M16-F4:279	hmf_coarse	false	
spi:HMF:h153:m54	spi	HMF	H64-M16-F4	153	54	1	spi:hmf_coarse:H64-M16-F4:280	hmf_coarse	false	
spi:HMF:h153:m63	spi	HMF	H64-M16-F4	153	63	1	spi:hmf_coarse:H64-M16-F4:281	hmf_coarse	false	
